phase,frame_ms,skin_ms,step_ms,graph_ms,path_ms,groups
5 · Chia B và C,16.6668,8.5350,0.8596,0.0000,0.0000,2
5 · Chia B và C,16.6820,8.7748,0.8697,0.0000,0.0000,2
5 · Chia B và C,16.6655,8.4592,0.8868,0.0000,0.0000,2
5 · Chia B và C,16.6691,8.4161,0.8639,0.0000,0.0000,2
5 · Chia B và C,16.6652,8.4247,0.8632,0.0000,0.0000,2
5 · Chia B và C,16.6660,8.4776,0.8754,0.0000,0.0000,2
5 · Chia B và C,16.6675,8.4696,0.8694,0.0000,0.0000,2
5 · Chia B và C,16.6665,8.4223,0.9633,0.0000,0.0000,2
5 · Chia B và C,16.6672,8.8912,0.8462,0.0000,0.0000,2
5 · Chia B và C,16.6669,8.7434,0.8710,0.0000,0.0000,2
5 · Chia B và C,16.6663,8.4756,0.8673,0.0000,0.0000,2
5 · Chia B và C,16.6734,8.5374,0.8620,0.0000,0.0000,2
5 · Chia B và C,16.6671,8.0686,0.8757,0.0000,0.0000,2
5 · Chia B và C,16.6693,8.0408,0.8517,0.0000,0.0000,2
5 · Chia B và C,16.6653,8.0891,0.8638,0.0000,0.0000,2
5 · Chia B và C,16.6670,7.9417,0.8939,0.0000,0.0000,2
5 · Chia B và C,16.6719,7.9489,0.9333,0.0000,0.0000,2
5 · Chia B và C,16.6651,8.0958,0.9236,0.0000,0.0000,2
5 · Chia B và C,16.6669,7.9388,0.8902,0.0000,0.0000,2
5 · Chia B và C,16.6662,8.0222,0.8921,0.0000,0.0000,2
5 · Chia B và C,16.6679,7.9755,0.8079,0.0000,0.0000,2
5 · Chia B và C,16.6653,7.8211,0.8962,0.0000,0.0000,2
5 · Chia B và C,16.6665,7.6293,0.8381,0.0000,0.0000,2
5 · Chia B và C,16.6679,7.1753,0.8763,0.0000,0.0000,2
5 · Chia B và C,16.6682,7.1333,0.7763,0.0000,0.0000,2
5 · Chia B và C,16.6653,7.2054,0.7680,0.0000,0.0000,2
5 · Chia B và C,16.6675,6.9280,0.9206,0.0000,0.0000,2
5 · Chia B và C,16.6815,7.0193,0.8114,0.0000,0.0000,2
5 · Chia B và C,16.6684,7.3836,0.8730,0.0000,0.0000,2
5 · Chia B và C,16.6719,7.2038,0.8266,0.0000,0.0000,2
5 · Chia B và C,16.6619,7.4605,0.8754,0.0000,0.0000,2
5 · Chia B và C,16.6663,7.3589,0.8017,0.0000,0.0000,2
5 · Chia B và C,16.6671,6.9787,0.8733,0.0000,0.0000,2
5 · Chia B và C,16.6670,7.2190,0.8257,0.0000,0.0000,2
5 · Chia B và C,16.6663,7.2744,0.8385,0.0000,0.0000,2
5 · Chia B và C,16.6680,7.1102,0.9834,0.0000,0.0000,2
5 · Chia B và C,16.6657,7.2711,0.8197,0.0000,0.0000,2
5 · Chia B và C,16.6750,7.2712,0.9729,0.0000,0.0000,2
5 · Chia B và C,16.6670,7.2780,0.8898,0.0000,0.0000,2
5 · Chia B và C,16.6659,7.2960,0.9143,0.0000,0.0000,2
5 · Chia B và C,16.6666,7.3887,0.9296,0.0000,0.0000,2
5 · Chia B và C,16.6670,7.2871,0.9197,0.0000,0.0000,2
5 · Chia B và C,16.6657,7.2595,1.1516,0.0000,0.0000,2
5 · Chia B và C,16.6687,7.4112,0.9877,0.0000,0.0000,2
5 · Chia B và C,16.6653,7.9872,0.8441,0.0000,0.0000,2
5 · Chia B và C,16.6672,7.4081,0.9337,0.0000,0.0000,2
5 · Chia B và C,16.6663,7.6242,0.8668,0.0000,0.0000,2
5 · Chia B và C,16.6675,7.4667,0.9330,0.0000,0.0000,2
5 · Chia B và C,16.6668,8.3388,0.9090,0.0000,0.0000,2
5 · Chia B và C,16.6666,8.0888,0.8336,0.0000,0.0000,2
5 · Chia B và C,16.6655,7.9222,1.0717,0.0000,0.0000,2
5 · Chia B và C,16.6676,8.0015,0.9402,0.0000,0.0000,2
5 · Chia B và C,16.6670,8.1031,0.8739,0.0000,0.0000,2
5 · Chia B và C,16.6689,8.3812,0.9279,0.0000,0.0000,2
5 · Chia B và C,16.6654,8.5553,0.9243,0.0000,0.0000,2
5 · Chia B và C,16.6651,7.7881,0.8420,0.0000,0.0000,2
5 · Chia B và C,16.6689,8.2370,1.0280,0.0000,0.0000,2
5 · Chia B và C,16.6732,8.0299,0.9172,0.0000,0.0000,2
5 · Chia B và C,16.6655,7.6760,0.8743,0.0000,0.0000,2
5 · Chia B và C,16.6688,9.3685,1.1232,0.0000,0.0000,2
5 · Chia B và C,16.6652,8.9594,1.3973,0.0000,0.0000,2
5 · Chia B và C,16.6841,9.5812,0.9575,0.0000,0.0000,2
5 · Chia B và C,16.6663,9.0721,0.9881,0.0000,0.0000,2
5 · Chia B và C,16.6703,9.1521,1.0421,0.0000,0.0000,2
5 · Chia B và C,16.6626,7.6913,0.9211,0.0000,0.0000,2
5 · Chia B và C,16.6671,7.7692,1.0098,0.0000,0.0000,2
5 · Chia B và C,16.6668,7.7838,0.8335,0.0000,0.0000,2
5 · Chia B và C,16.6680,7.9514,0.9133,0.0000,0.0000,2
5 · Chia B và C,16.6646,7.5992,0.8009,0.0000,0.0000,2
5 · Chia B và C,16.6752,7.7126,0.9251,0.0000,0.0000,2
5 · Chia B và C,16.6591,7.9083,0.9424,0.0000,0.0000,2
5 · Chia B và C,16.6662,7.5652,1.0694,0.0000,0.0000,2
5 · Chia B và C,16.6750,7.3469,1.0990,0.0000,0.0000,2
5 · Chia B và C,16.6593,7.2376,1.0747,0.0000,0.0000,2
5 · Chia B và C,16.6702,7.6738,1.0330,0.0000,0.0000,2
5 · Chia B và C,16.6641,7.4893,1.0026,0.0000,0.0000,2
5 · Chia B và C,16.6700,7.8568,1.0418,0.0000,0.0000,2
5 · Chia B và C,16.6650,7.7607,0.9999,0.0000,0.0000,2
5 · Chia B và C,16.6659,7.5594,1.0279,0.0000,0.0000,2
5 · Chia B và C,16.6656,7.4309,0.9543,0.0000,0.0000,2
5 · Chia B và C,16.6891,7.5138,1.1874,0.0000,0.0000,2
5 · Chia B và C,16.6667,7.9120,1.1043,0.0000,0.0000,2
5 · Chia B và C,16.6660,7.8611,1.2227,0.0000,0.0000,2
5 · Chia B và C,16.6672,7.7268,1.1938,0.0000,0.0000,2
5 · Chia B và C,16.6645,8.0559,1.0500,0.0000,0.0000,2
5 · Chia B và C,16.6717,7.9600,0.8271,0.0000,0.0000,2
5 · Chia B và C,16.6688,7.9137,0.8839,0.0000,0.0000,2
5 · Chia B và C,16.6655,7.7722,0.9131,0.0000,0.0000,2
5 · Chia B và C,16.6667,7.7237,0.8773,0.0000,0.0000,2
5 · Chia B và C,16.6664,7.5218,0.9306,0.0000,0.0000,2
5 · Chia B và C,16.6669,8.0620,0.9410,0.0000,0.0000,2
5 · Chia B và C,16.6667,7.5668,0.8404,0.0000,0.0000,2
5 · Chia B và C,16.7000,7.5863,0.9115,0.0000,0.0000,2
5 · Chia B và C,16.6647,7.5961,0.9302,0.0000,0.0000,2
5 · Chia B và C,16.6674,7.6996,0.8867,0.0000,0.0000,2
5 · Chia B và C,16.6656,7.7797,0.8926,0.0000,0.0000,2
5 · Chia B và C,16.6681,7.6667,1.0022,0.0000,0.0000,2
5 · Chia B và C,16.6689,7.5962,0.9424,0.0000,0.0000,2
5 · Chia B và C,16.6633,7.3823,0.8736,0.0000,0.0000,2
5 · Chia B và C,16.6668,7.7859,0.8749,0.0000,0.0000,2
5 · Chia B và C,16.6676,7.6328,0.9258,0.0000,0.0000,2
5 · Chia B và C,16.6838,7.6662,1.0145,0.0000,0.0000,2
5 · Chia B và C,16.7053,7.9148,0.9575,0.0000,0.0000,2
5 · Chia B và C,16.6659,7.8580,1.0062,0.0000,0.0000,2
5 · Chia B và C,16.6887,7.9900,1.0077,0.0000,0.0000,2
5 · Chia B và C,16.6667,7.7818,1.2752,0.0000,0.0000,2
5 · Chia B và C,16.6665,7.6455,1.2667,0.0000,0.0000,2
5 · Chia B và C,16.6650,7.8346,1.2472,0.0000,0.0000,2
5 · Chia B và C,16.6787,7.9398,0.9438,0.0000,0.0000,2
5 · Chia B và C,16.6671,7.5463,0.8505,0.0000,0.0000,2
5 · Chia B và C,16.6701,8.2632,1.1049,0.0000,0.0000,2
5 · Chia B và C,16.6708,8.3095,0.8314,0.0000,0.0000,2
5 · Chia B và C,16.6698,8.2461,0.9726,0.0000,0.0000,2
5 · Chia B và C,16.6648,8.2104,0.9517,0.0000,0.0000,2
5 · Chia B và C,16.6677,8.2008,0.8857,0.0000,0.0000,2
5 · Chia B và C,16.6657,8.4475,0.9274,0.0000,0.0000,2
5 · Chia B và C,16.6706,8.5005,0.9209,0.0000,0.0000,2
5 · Chia B và C,16.6970,8.8302,0.9029,0.0000,0.0000,2
5 · Chia B và C,16.6716,8.8496,0.9009,0.0000,0.0000,2
5 · Chia B và C,16.6760,8.4444,0.9263,0.0000,0.0000,2
5 · Chia B và C,16.6746,8.5199,0.8587,0.0000,0.0000,2
5 · Chia B và C,16.6708,8.3648,0.8549,0.0000,0.0000,2
5 · Chia B và C,16.6709,8.2871,0.9583,0.0000,0.0000,2
5 · Chia B và C,16.7106,8.3606,0.9892,0.0000,0.0000,2
5 · Chia B và C,16.6907,8.2565,1.1817,0.0000,0.0000,2
5 · Chia B và C,16.6907,8.4117,1.3001,0.0000,0.0000,2
5 · Chia B và C,16.6888,8.2921,0.8314,0.0000,0.0000,2
5 · Chia B và C,16.6946,8.3157,0.8402,0.0000,0.0000,2
5 · Chia B và C,16.6835,8.5993,0.8595,0.0000,0.0000,2
5 · Chia B và C,16.6856,8.5594,1.0195,0.0000,0.0000,2
5 · Chia B và C,16.6978,8.5104,0.9881,0.0000,0.0000,2
5 · Chia B và C,16.7053,8.2597,0.9567,0.0000,0.0000,2
5 · Chia B và C,16.6656,8.2560,0.9377,0.0000,0.0000,2
5 · Chia B và C,16.6991,8.5827,0.9675,0.0000,0.0000,2
5 · Chia B và C,16.7013,8.0592,0.9861,0.0000,0.0000,2
5 · Chia B và C,16.7116,7.9158,1.0639,0.0000,0.0000,2
5 · Chia B và C,16.7141,7.9903,0.9385,0.0000,0.0000,2
5 · Chia B và C,16.7329,7.7709,1.1533,0.0000,0.0000,2
5 · Chia B và C,16.7301,7.7899,0.9190,0.0000,0.0000,2
5 · Chia B và C,16.6671,7.3164,1.1712,0.0000,0.0000,2
5 · Chia B và C,16.6699,6.9489,1.3573,0.0000,0.0000,3
5 · Chia B và C,16.7348,7.0726,1.0401,0.0000,0.0000,3
5 · Chia B và C,16.7510,7.0503,0.7448,0.0000,0.0000,3
5 · Chia B và C,16.7988,7.1920,0.6760,0.0000,0.0000,3
5 · Chia B và C,16.8125,7.0475,0.7398,0.0000,0.0000,3
5 · Chia B và C,16.7825,7.1992,0.6999,0.0000,0.0000,3
5 · Chia B và C,16.7953,7.1565,0.7240,0.0000,0.0000,3
5 · Chia B và C,16.8133,7.4648,0.6889,0.0000,0.0000,3
5 · Chia B và C,16.8381,7.2852,0.7080,0.0000,0.0000,3
5 · Chia B và C,16.8703,7.1570,0.7051,0.0000,0.0000,3
5 · Chia B và C,16.8898,7.8251,0.7085,0.0000,0.0000,3
5 · Chia B và C,16.9392,8.0593,0.7143,0.0000,0.0000,3
5 · Chia B và C,16.6676,7.7413,0.7326,0.0000,0.0000,3
5 · Chia B và C,16.9617,8.1050,0.7392,0.0000,0.0000,3
5 · Chia B và C,17.0126,8.4198,0.8553,0.0000,0.0000,3
5 · Chia B và C,17.0854,9.1667,1.0440,0.0000,0.0000,3
5 · Chia B và C,29.7195,8.6459,1.0867,0.0000,0.0000,3
5 · Chia B và C,16.6668,8.5990,0.6660,0.0000,0.0000,3
5 · Chia B và C,16.6672,8.7341,0.7059,0.0000,0.0000,3
5 · Chia B và C,16.6665,8.5501,0.6932,0.0000,0.0000,3
5 · Chia B và C,16.6699,8.5123,0.6958,0.0000,0.0000,3
5 · Chia B và C,16.6658,9.0583,0.6905,0.0000,0.0000,3
5 · Chia B và C,16.6663,9.1542,0.6617,0.0000,0.0000,3
5 · Chia B và C,16.6668,9.2267,0.6675,0.0000,0.0000,3
5 · Chia B và C,16.6667,8.9388,0.6778,0.0000,0.0000,3
5 · Chia B và C,16.6676,9.1363,0.7179,0.0000,0.0000,3
5 · Chia B và C,16.6670,8.9975,0.6888,0.0000,0.0000,3
5 · Chia B và C,16.6663,9.1469,0.6663,0.0000,0.0000,3
5 · Chia B và C,16.6678,9.3685,0.7081,0.0000,0.0000,3
5 · Chia B và C,16.6654,9.4410,0.7340,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6683,9.5243,0.6854,236.7821,11.7594,3
6 · Phần phải sang khoang 3 trước,266.1601,9.9180,4.2034,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,33.8507,9.8065,1.5045,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6670,9.5455,0.7513,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,9.5997,0.8136,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6657,10.0361,0.8274,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,10.8779,0.8041,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6677,10.6933,0.8323,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6659,10.4143,0.7548,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6675,10.2599,0.7367,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6739,10.7013,0.8002,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6660,10.6103,0.8006,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6670,10.6595,0.7730,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,10.5113,0.7788,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,10.7825,0.7887,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6797,10.4881,0.7500,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6654,10.6840,0.7734,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6751,10.5899,0.7398,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6784,10.8065,0.7775,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6632,10.8681,0.8728,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,10.3211,1.0873,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6778,10.4046,0.8106,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6764,10.5862,0.8252,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,10.4128,0.8282,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6930,10.6390,0.8653,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6647,10.4926,0.7466,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6773,10.3587,0.7569,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,10.5766,0.7894,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,10.2736,0.9071,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7373,10.5803,0.9433,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6850,10.6016,0.9548,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6880,10.2004,1.0952,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6846,10.4764,1.0320,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6895,10.7554,0.8491,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6939,10.4033,0.8614,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6909,9.6486,0.9167,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6823,10.1801,0.8601,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7025,10.1055,0.9257,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7063,10.2072,0.9387,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7068,10.4957,0.9734,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7275,10.4427,1.0044,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7399,10.3288,1.3555,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6610,9.8079,0.8437,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7299,10.1727,0.9656,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6674,10.0290,0.8358,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7263,10.0285,0.8934,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7189,9.9848,0.8149,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7498,9.9523,0.9569,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7679,10.0896,0.8705,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7751,9.8917,0.8623,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7974,10.0218,0.8762,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.8293,9.8267,0.8753,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.8516,9.7517,0.8498,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.7041,9.6881,0.8800,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.8530,9.8966,0.8262,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,9.8899,0.8966,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.8930,9.9427,0.9649,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,31.2710,9.6301,1.4742,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6677,9.4192,0.9320,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6657,9.1718,0.8414,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6685,9.3591,0.9736,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6652,9.4252,0.8321,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,9.2382,0.9788,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,9.2079,0.8636,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6661,9.1210,0.8403,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,8.9662,0.8718,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,9.1274,0.9019,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6669,9.1074,0.8592,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,9.3513,0.8348,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6669,9.2949,0.8160,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,9.1035,0.8264,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6672,9.3771,0.8469,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6676,9.2295,0.7747,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,9.2904,0.8430,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,9.0232,0.8172,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6666,8.9261,0.9928,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6670,8.8313,0.8150,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6661,9.0245,0.8245,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,8.8381,0.8228,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,8.5820,0.8410,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,8.4674,0.8631,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,8.0543,0.8444,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6674,8.0843,0.7969,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6652,8.6418,0.8463,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6678,8.2372,0.7655,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6658,7.5239,0.8649,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6672,7.5376,0.8555,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6688,8.0760,0.8524,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6638,8.2483,0.8804,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,8.0459,0.8235,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6678,8.0286,0.9716,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,8.1915,0.8693,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6692,8.2556,0.8276,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,8.5674,0.8309,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6663,8.8269,0.8681,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6680,8.5466,0.8106,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6660,9.0081,0.8531,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,8.9403,0.7963,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,8.9553,0.8396,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,9.3287,0.7966,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6669,8.7774,0.8478,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6654,8.8248,0.7323,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6676,8.7313,0.7760,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,8.7962,0.8230,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,8.5104,0.7400,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6675,8.4097,0.8353,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6675,8.3600,0.9496,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6674,8.8158,0.8667,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6660,8.9360,0.8169,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6664,9.0796,0.8274,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6664,8.8878,0.8463,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6657,8.9839,0.7748,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6713,8.8609,0.9355,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6637,9.3688,0.8075,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6672,9.2638,0.8110,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6658,9.2050,0.8461,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6693,9.3652,0.7791,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6646,9.2866,0.8426,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,9.3345,0.8714,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,9.6031,0.8084,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6679,9.5488,0.7973,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6650,9.7200,0.7735,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6672,9.6376,0.8471,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,9.9507,0.8033,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6669,10.1115,0.8096,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6679,9.9996,0.8373,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,9.8371,0.8020,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6656,10.6320,0.8001,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6681,10.4075,0.8179,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6651,10.2408,0.7534,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6666,10.2971,0.8066,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6674,10.6362,0.7818,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6664,10.4601,0.7777,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6678,10.6581,0.7731,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,10.7293,0.8191,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,10.7707,0.8186,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6705,10.6359,0.7839,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6626,10.8075,0.8419,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,10.9809,0.8560,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6664,11.0792,0.7475,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6675,10.9545,0.7805,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6662,10.8284,0.8212,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,10.8214,0.8536,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6676,10.7422,0.7766,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,11.0683,0.8057,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6666,10.6784,0.7674,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6680,10.3224,0.7867,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6674,10.8332,0.8420,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6667,10.7483,0.7689,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6655,10.5690,0.7875,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6665,10.5646,0.7943,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6688,10.9754,0.8647,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6638,10.7298,0.8596,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6668,11.0548,0.7884,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6681,10.6319,0.8417,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6666,10.8058,0.7793,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,10.8776,0.7744,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6658,10.5219,0.7999,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6815,10.2033,0.9737,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6634,10.3033,0.9881,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6673,10.1946,0.9746,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6659,10.0376,0.7326,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6700,10.3217,0.7695,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6634,10.2735,1.0054,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6671,10.2573,0.7238,0.0000,0.0000,3
6 · Phần phải sang khoang 3 trước,16.6670,10.0502,0.8842,0.0000,0.0000,3
